trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.1, 'e': 0.9950041652780258}",20,3,-43.93678657515095,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 0}",1
2,False,"{'a': 0.1, 'e': 0.9800665778412416}",20,0,-78.58994116461427,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
3,False,"{'a': 0.1, 'e': 0.955336489125606}",30,0,-227.51924503308447,"{0: 17, 1: 1, 2: 8, 3: 0, 4: 4}",0
4,False,"{'a': 0.1, 'e': 0.9210609940028851}",20,0,-62.68431886905108,"{0: 10, 1: 7, 2: 2, 3: 1, 4: 0}",0
5,False,"{'a': 0.1, 'e': 0.8775825618903728}",20,0,-91.26464264989177,"{0: 13, 1: 3, 2: 1, 3: 2, 4: 1}",0
6,False,"{'a': 0.1, 'e': 0.8253356149096782}",20,0,-75.24246865803414,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
7,False,"{'a': 0.1, 'e': 0.7648421872844884}",25,0,-152.65958777921367,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
8,False,"{'a': 0.1, 'e': 0.6967067093471654}",25,0,-79.83446800270202,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
9,False,"{'a': 0.1, 'e': 0.6216099682706644}",25,0,-172.18674710155975,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
10,False,"{'a': 0.1, 'e': 0.5403023058681397}",30,21,-44.39079602476285,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
11,False,"{'a': 0.1, 'e': 0.4535961214255773}",25,0,-41.91158111666816,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
12,False,"{'a': 0.1, 'e': 0.3623577544766734}",25,0,-139.3977036535085,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
13,False,"{'a': 0.1, 'e': 0.26749882862458735}",20,0,-90.7885230375985,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
14,False,"{'a': 0.1, 'e': 0.16996714290024081}",25,0,8.605040747477593,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
15,False,"{'a': 0.1, 'e': 0.0707372016677029}",30,7,1.6098560097520715,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1
16,False,"{'a': 0.1, 'e': 0.029199522301288815}",25,0,39.385299824968065,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
17,False,"{'a': 0.1, 'e': 0.12884449429552486}",25,0,16.812554821809123,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
18,False,"{'a': 0.1, 'e': 0.2272020946930871}",20,6,0.8896043877918467,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
19,False,"{'a': 0.1, 'e': 0.3232895668635036}",20,0,7.0284858391094875,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
20,False,"{'a': 0.1, 'e': 0.4161468365471424}",30,0,-21.395045249073483,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
21,False,"{'a': 0.1, 'e': 0.5048461045998576}",25,0,-98.6381889177906,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 3}",0
22,False,"{'a': 0.1, 'e': 0.5885011172553458}",30,7,-47.131230945725804,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 0}",1
23,False,"{'a': 0.1, 'e': 0.6662760212798244}",20,0,-94.58132677475793,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
24,False,"{'a': 0.1, 'e': 0.7373937155412458}",30,0,-141.90460179003688,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 3}",0
25,False,"{'a': 0.1, 'e': 0.8011436155469337}",25,0,-110.24865929641456,"{0: 13, 1: 4, 2: 7, 3: 0, 4: 1}",0
26,False,"{'a': 0.1, 'e': 0.8568887533689473}",25,0,-105.7029568473046,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
27,False,"{'a': 0.1, 'e': 0.9040721420170612}",20,0,-55.67676569524743,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
28,False,"{'a': 0.1, 'e': 0.9422223406686583}",25,0,-110.64857817896007,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
29,False,"{'a': 0.1, 'e': 0.9709581651495907}",30,0,-126.98627614252361,"{0: 16, 1: 5, 2: 8, 3: 0, 4: 1}",0
30,False,"{'a': 0.1, 'e': 0.9899924966004454}",20,9,-75.52270049201529,"{0: 5, 1: 1, 2: 4, 3: 0, 4: 1}",1
31,False,"{'a': 0.1, 'e': 0.9991351502732795}",30,0,-127.64393935848696,"{0: 20, 1: 4, 2: 3, 3: 1, 4: 2}",0
32,False,"{'a': 0.1, 'e': 0.9982947757947531}",20,0,-107.71923259140513,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
33,False,"{'a': 0.1, 'e': 0.9874797699088649}",30,0,-235.43769862519392,"{0: 15, 1: 6, 2: 4, 3: 1, 4: 4}",0
34,False,"{'a': 0.1, 'e': 0.9667981925794609}",20,0,-38.907180921947216,"{0: 15, 1: 3, 2: 0, 3: 2, 4: 0}",0
35,False,"{'a': 0.1, 'e': 0.9364566872907963}",20,0,-124.29529206268317,"{0: 9, 1: 0, 2: 9, 3: 2, 4: 0}",0
36,False,"{'a': 0.1, 'e': 0.896758416334147}",25,0,-87.29465747491719,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
37,False,"{'a': 0.1, 'e': 0.848100031710408}",20,0,-95.05630439977412,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
38,False,"{'a': 0.1, 'e': 0.7909677119144165}",30,15,-87.54620152233163,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 2}",1
39,False,"{'a': 0.1, 'e': 0.7259323042001399}",20,3,-99.02244281879263,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 2}",1
40,False,"{'a': 0.1, 'e': 0.6536436208636119}",35,0,-124.7767371498526,"{0: 25, 1: 1, 2: 6, 3: 1, 4: 2}",0
41,False,"{'a': 0.1, 'e': 0.5748239465332685}",20,0,28.714907338092992,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
42,False,"{'a': 0.1, 'e': 0.4902608213406994}",25,14,-9.795123247293807,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
43,False,"{'a': 0.1, 'e': 0.40079917207997545}",25,2,-12.295328900410228,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 0}",1
44,False,"{'a': 0.1, 'e': 0.30733286997841935}",25,14,-1.9273925957510993,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
45,False,"{'a': 0.1, 'e': 0.2107957994307797}",20,6,14.85286528489548,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
46,False,"{'a': 0.1, 'e': 0.11215252693505398}",20,0,11.853289183381731,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
47,False,"{'a': 0.1, 'e': 0.01238866346289056}",25,17,14.933867318198082,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,False,"{'a': 0.1, 'e': 0.08749898343944727}",20,6,23.82832882580392,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 0.1, 'e': 0.18651236942257576}",25,12,17.468553405414077,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
50,False,"{'a': 0.1, 'e': 0.28366218546322625}",30,0,9.19521023229724,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
51,False,"{'a': 0.1, 'e': 0.37797774271298107}",25,11,-41.49450689609014,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 1}",1
52,False,"{'a': 0.1, 'e': 0.4685166713003771}",20,0,-81.27747813170488,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
53,False,"{'a': 0.1, 'e': 0.5543743361791615}",20,0,-37.87007612508872,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
54,False,"{'a': 0.1, 'e': 0.6346928759426347}",25,0,-100.76350374631576,"{0: 14, 1: 2, 2: 7, 3: 2, 4: 0}",0
55,False,"{'a': 0.1, 'e': 0.70866977429126}",30,12,-63.69002718821803,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 1}",1
56,False,"{'a': 0.1, 'e': 0.7755658785102502}",25,0,-81.59676938903277,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
57,False,"{'a': 0.1, 'e': 0.8347127848391598}",35,0,-41.99185527324638,"{0: 28, 1: 1, 2: 5, 3: 1, 4: 0}",0
58,False,"{'a': 0.1, 'e': 0.8855195169413194}",20,0,-176.74378888966123,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 4}",0
59,False,"{'a': 0.1, 'e': 0.9274784307440359}",30,7,-75.26377355792671,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 1}",1
60,False,"{'a': 0.1, 'e': 0.960170286650366}",30,0,-116.35247878827651,"{0: 20, 1: 3, 2: 4, 3: 2, 4: 1}",0
61,False,"{'a': 0.1, 'e': 0.9832684384425847}",20,0,-120.30700688238903,"{0: 8, 1: 4, 2: 7, 3: 0, 4: 1}",0
62,False,"{'a': 0.1, 'e': 0.9965420970232175}",25,0,-92.44849549294753,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
63,False,"{'a': 0.1, 'e': 0.9998586363834151}",30,0,-221.8857745687139,"{0: 13, 1: 6, 2: 6, 3: 3, 4: 2}",0
64,False,"{'a': 0.1, 'e': 0.9931849187581926}",20,0,-88.6569583145933,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
65,False,"{'a': 0.1, 'e': 0.9765876257280235}",25,0,-159.40671574815838,"{0: 14, 1: 5, 2: 3, 3: 0, 4: 3}",0
66,False,"{'a': 0.1, 'e': 0.9502325919585293}",20,0,-111.68609227186455,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
67,False,"{'a': 0.1, 'e': 0.9143831482353194}",30,0,-163.60853780976902,"{0: 20, 1: 3, 2: 4, 3: 0, 4: 3}",0
68,False,"{'a': 0.1, 'e': 0.8693974903498248}",30,0,-156.1695046078953,"{0: 20, 1: 1, 2: 6, 3: 0, 4: 3}",0
69,False,"{'a': 0.1, 'e': 0.8157251001253568}",20,9,-62.82160944247186,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 1}",1
70,False,"{'a': 0.1, 'e': 0.7539022543433046}",30,7,-41.7633228592222,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 1}",1
71,False,"{'a': 0.1, 'e': 0.6845466664428059}",30,0,-183.96339269031424,"{0: 16, 1: 4, 2: 6, 3: 2, 4: 2}",0
72,False,"{'a': 0.1, 'e': 0.6083513145322546}",25,0,-74.8263628513484,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
73,False,"{'a': 0.1, 'e': 0.5260775173811045}",25,3,-84.48766336106547,"{0: 14, 1: 2, 2: 3, 3: 3, 4: 0}",1
74,False,"{'a': 0.1, 'e': 0.43854732757439036}",20,5,-14.922183538004195,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
75,False,"{'a': 0.1, 'e': 0.3466353178350258}",30,21,-3.966945315309214,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
76,False,"{'a': 0.1, 'e': 0.25125984258225487}",30,24,10.377697273074869,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,False,"{'a': 0.1, 'e': 0.15337386203786435}",30,6,-18.311479983763004,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
78,False,"{'a': 0.1, 'e': 0.05395542056264886}",20,10,23.241418184193677,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,False,"{'a': 0.1, 'e': 0.04600212563953695}",20,9,22.40136242370225,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,False,"{'a': 0.1, 'e': 0.14550003380861354}",30,6,19.822444316165864,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
81,False,"{'a': 0.1, 'e': 0.2435441537357911}",20,3,4.5837060388834265,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
82,False,"{'a': 0.1, 'e': 0.3391548609838362}",25,3,-63.86849714727188,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 1}",1
83,False,"{'a': 0.1, 'e': 0.4313768449706208}",30,0,-50.04180774133463,"{0: 23, 1: 2, 2: 3, 3: 2, 4: 0}",0
84,False,"{'a': 0.1, 'e': 0.5192886541166856}",20,0,-36.86982214294934,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
85,False,"{'a': 0.1, 'e': 0.6020119026848236}",25,4,-6.898622260117875,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 0}",1
86,False,"{'a': 0.1, 'e': 0.6787200473200125}",20,13,-0.4554359092197895,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
87,False,"{'a': 0.1, 'e': 0.7486466455973999}",20,0,-51.18903431612034,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
88,False,"{'a': 0.1, 'e': 0.811093014061656}",30,0,-195.3200492291768,"{0: 18, 1: 1, 2: 7, 3: 1, 4: 3}",0
89,False,"{'a': 0.1, 'e': 0.8654352092411123}",25,18,-0.9307060815974353,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.1, 'e': 0.9111302618846769}",20,2,-83.93912484274388,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 1}",1
91,False,"{'a': 0.1, 'e': 0.9477216021311119}",20,0,-60.898539700929156,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
92,False,"{'a': 0.1, 'e': 0.974843621404164}",20,0,-119.15687429583471,"{0: 11, 1: 5, 2: 1, 3: 1, 4: 2}",0
93,False,"{'a': 0.1, 'e': 0.9922253254526034}",20,0,-139.24354516709874,"{0: 9, 1: 4, 2: 5, 3: 0, 4: 2}",0
94,False,"{'a': 0.1, 'e': 0.9996930420352065}",25,0,-110.27990412571476,"{0: 13, 1: 3, 2: 7, 3: 2, 4: 0}",0
95,False,"{'a': 0.1, 'e': 0.9971721561963784}",25,0,-174.64413201645914,"{0: 13, 1: 4, 2: 5, 3: 0, 4: 3}",0
96,False,"{'a': 0.1, 'e': 0.9846878557941267}",20,10,-69.89840791225814,"{0: 7, 1: 0, 2: 0, 3: 2, 4: 1}",1
97,False,"{'a': 0.1, 'e': 0.9623648798313097}",25,0,-176.76910516018765,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
98,False,"{'a': 0.1, 'e': 0.9304262721047533}",30,0,-114.06423211089789,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
99,False,"{'a': 0.1, 'e': 0.8891911526253609}",25,3,-27.364863845559057,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
100,False,"{'a': 0.1, 'e': 0.8390715290764524}",20,0,-80.88267286109996,"{0: 11, 1: 4, 2: 3, 3: 2, 4: 0}",0
101,False,"{'a': 0.1, 'e': 0.7805681801691826}",20,0,-72.14782503790842,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
102,False,"{'a': 0.1, 'e': 0.714265652027199}",35,0,-94.84810209048447,"{0: 25, 1: 2, 2: 7, 3: 0, 4: 1}",0
103,False,"{'a': 0.1, 'e': 0.6408264175949933}",30,5,-35.74244133309436,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",1
104,False,"{'a': 0.1, 'e': 0.5609842574272288}",20,10,16.04472798904402,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,False,"{'a': 0.1, 'e': 0.47553692799599256}",25,0,-30.601985795943293,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
106,False,"{'a': 0.1, 'e': 0.385338190771828}",20,0,8.33810748924089,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
107,False,"{'a': 0.1, 'e': 0.29128928172134383}",20,11,2.2175501858925397,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
108,False,"{'a': 0.1, 'e': 0.1943299064553348}",20,6,15.418423577866687,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
109,False,"{'a': 0.1, 'e': 0.09542885100095065}",25,6,17.327431687395688,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
110,False,"{'a': 0.1, 'e': 0.004425697988050785}",20,7,22.5691797156406,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.1, 'e': 0.10423602686569865}",20,12,14.167294212146903,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.1, 'e': 0.20300486381875213}",25,0,-16.710354263311917,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
113,False,"{'a': 0.1, 'e': 0.2997453432770149}",30,0,-143.4510863283239,"{0: 24, 1: 0, 2: 1, 3: 2, 4: 3}",0
114,False,"{'a': 0.1, 'e': 0.3934908663478909}",25,8,-4.671489550952604,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
115,False,"{'a': 0.1, 'e': 0.4833047587530059}",20,0,-41.04410237343,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
116,False,"{'a': 0.1, 'e': 0.568289629767975}",30,0,-35.50424608879069,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
117,False,"{'a': 0.1, 'e': 0.6475963386538773}",35,0,-140.025279747427,"{0: 24, 1: 1, 2: 7, 3: 1, 4: 2}",0
118,False,"{'a': 0.1, 'e': 0.7204324789908387}",25,0,-86.86681644775514,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
119,False,"{'a': 0.1, 'e': 0.7860702961410393}",20,0,-181.30157806217204,"{0: 10, 1: 1, 2: 5, 3: 1, 4: 3}",0
120,False,"{'a': 0.1, 'e': 0.8438539587324921}",25,0,-155.8678426094912,"{0: 13, 1: 2, 2: 8, 3: 0, 4: 2}",0
121,False,"{'a': 0.1, 'e': 0.8932061115093233}",20,9,-28.882494244731532,"{0: 6, 1: 2, 2: 3, 3: 0, 4: 0}",1
122,False,"{'a': 0.1, 'e': 0.9336336440746379}",25,0,-92.36203230093679,"{0: 15, 1: 0, 2: 9, 3: 1, 4: 0}",0
123,False,"{'a': 0.1, 'e': 0.9647326178866098}",25,0,-108.14981407593316,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
124,False,"{'a': 0.1, 'e': 0.9861923022788637}",20,0,-98.9620826371358,"{0: 11, 1: 5, 2: 2, 3: 1, 4: 1}",0
125,False,"{'a': 0.1, 'e': 0.9977982791785807}",25,0,-206.03242842813313,"{0: 11, 1: 5, 2: 5, 3: 1, 4: 3}",0
126,False,"{'a': 0.1, 'e': 0.9994345855010047}",20,0,-97.38821192655013,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
127,False,"{'a': 0.1, 'e': 0.991084871814253}",25,0,-108.18205555810373,"{0: 16, 1: 0, 2: 6, 3: 3, 4: 0}",0
128,False,"{'a': 0.1, 'e': 0.9728325656974354}",25,0,-88.13816960605588,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
129,False,"{'a': 0.1, 'e': 0.9448600381598606}",25,0,-133.20650505301816,"{0: 12, 1: 3, 2: 9, 3: 0, 4: 1}",0
130,False,"{'a': 0.1, 'e': 0.9074467814501962}",30,0,-140.05428220830274,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 2}",0
131,False,"{'a': 0.1, 'e': 0.8609666164623057}",20,6,-9.624999987383418,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
132,False,"{'a': 0.1, 'e': 0.8058839576404497}",25,6,-52.64256672771509,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 0}",1
133,False,"{'a': 0.1, 'e': 0.7427491727036695}",20,0,-105.125419091298,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
134,False,"{'a': 0.1, 'e': 0.6721930835534681}",20,0,-54.15826157376099,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
135,False,"{'a': 0.1, 'e': 0.594920663309892}",20,12,-13.18960169406249,"{0: 4, 1: 4, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.1, 'e': 0.5117039924531475}",20,0,-35.651094909497985,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
137,False,"{'a': 0.1, 'e': 0.42337454445066386}",20,0,20.500789078722036,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
138,False,"{'a': 0.1, 'e': 0.33081487794904696}",20,0,5.749385955487339,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
139,False,"{'a': 0.1, 'e': 0.23494981853982308}",25,12,9.709676762229025,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.1, 'e': 0.1367372182078336}",35,17,35.27593644176163,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.1, 'e': 0.03715838479082463}",30,18,25.236033045846877,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.1, 'e': 0.06279172292408354}",20,13,15.92983464301756,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.1, 'e': 0.16211443649971827}",20,0,18.458340068263585,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
144,False,"{'a': 0.1, 'e': 0.25981735621375585}",20,0,-48.71354609918661,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
145,False,"{'a': 0.1, 'e': 0.354924266788705}",20,8,19.333438291240288,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.1, 'e': 0.4464848914122672}",25,9,-11.696774335886069,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
147,False,"{'a': 0.1, 'e': 0.5335843865891192}",25,11,-15.289808317840484,"{0: 9, 1: 4, 2: 1, 3: 0, 4: 0}",1
148,False,"{'a': 0.1, 'e': 0.6153524829547208}",20,0,29.847110804589697,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
149,False,"{'a': 0.1, 'e': 0.6909721807191258}",20,0,-94.53606556547375,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
150,False,"{'a': 0.1, 'e': 0.7596879128588213}",20,0,13.137148989671662,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
151,False,"{'a': 0.1, 'e': 0.8208130944926693}",25,0,-62.17172401415905,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
152,False,"{'a': 0.1, 'e': 0.873736983011081}",25,0,-41.152708341649706,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",0
153,False,"{'a': 0.1, 'e': 0.9179307804142932}",20,4,-139.45570832248438,"{0: 8, 1: 0, 2: 5, 3: 1, 4: 2}",1
154,False,"{'a': 0.1, 'e': 0.9529529168871803}",25,0,-124.27003756017285,"{0: 12, 1: 2, 2: 9, 3: 2, 4: 0}",0
155,False,"{'a': 0.1, 'e': 0.9784534628188842}",25,0,-97.08840356311326,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
156,False,"{'a': 0.1, 'e': 0.9941776251838154}",30,0,-114.2392558867206,"{0: 19, 1: 1, 2: 7, 3: 3, 4: 0}",0
157,False,"{'a': 0.1, 'e': 0.9999682933493399}",20,0,-149.28607038372888,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
158,False,"{'a': 0.1, 'e': 0.9957676088732885}",25,0,-105.1677011616877,"{0: 14, 1: 2, 2: 7, 3: 2, 4: 0}",0
159,False,"{'a': 0.1, 'e': 0.9816175436063844}",30,0,-199.40712728390906,"{0: 19, 1: 3, 2: 4, 3: 0, 4: 4}",0
160,False,"{'a': 0.1, 'e': 0.9576594803233847}",20,0,-133.71616486429505,"{0: 6, 1: 6, 2: 7, 3: 0, 4: 1}",0
161,False,"{'a': 0.1, 'e': 0.9241328000731296}",30,0,-227.20971881382113,"{0: 16, 1: 1, 2: 8, 3: 2, 4: 3}",0
162,False,"{'a': 0.1, 'e': 0.8813724903622346}",25,10,-44.73668689696669,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
163,False,"{'a': 0.1, 'e': 0.829805798070649}",20,0,-41.787731655730546,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
164,False,"{'a': 0.1, 'e': 0.7699479605420695}",20,12,-12.48170601763764,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
165,False,"{'a': 0.1, 'e': 0.7023970575027135}",30,6,-57.11560079629077,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 1}",1
166,False,"{'a': 0.1, 'e': 0.627828035246386}",25,0,-107.4845083278999,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
167,False,"{'a': 0.1, 'e': 0.5469859627942356}",20,0,-61.80472393120732,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
168,False,"{'a': 0.1, 'e': 0.46067858741136253}",30,1,-60.0626801674002,"{0: 22, 1: 1, 2: 3, 3: 3, 4: 0}",1
169,False,"{'a': 0.1, 'e': 0.3697682638631698}",30,17,17.257545795010937,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.1, 'e': 0.27516333805159693}",30,0,-50.37824777601632,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 2}",0
171,False,"{'a': 0.1, 'e': 0.17780907112311564}",25,10,11.482725585140095,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.1, 'e': 0.07867819473184015}",25,11,24.80506141318402,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.1, 'e': 0.021238808173646012}",20,12,15.411234143801067,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.1, 'e': 0.12094359992847767}",30,16,3.0656337460280705,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
175,False,"{'a': 0.1, 'e': 0.2194399632114593}",25,10,-3.209116729431802,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
176,False,"{'a': 0.1, 'e': 0.31574375491924334}",30,12,8.877019084479302,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
177,False,"{'a': 0.1, 'e': 0.4088927393988798}",25,9,19.94837612363009,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.1, 'e': 0.49795620278841546}",30,15,-67.83200308946493,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 1}",1
179,False,"{'a': 0.1, 'e': 0.5820442524021253}",20,0,-8.662078871322894,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
180,False,"{'a': 0.1, 'e': 0.6603167082440802}",20,2,-76.15306786809211,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 1}",1
181,False,"{'a': 0.1, 'e': 0.7319914978089467}",20,3,-37.39235690661971,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 0}",1
182,False,"{'a': 0.1, 'e': 0.7963524702919231}",25,12,-45.511972538463425,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
183,False,"{'a': 0.1, 'e': 0.8527565521308732}",20,0,-135.5045589159868,"{0: 13, 1: 2, 2: 0, 3: 3, 4: 2}",0
184,False,"{'a': 0.1, 'e': 0.90064017238477}",25,0,-270.85995848202435,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 6}",0
